# t_myr=4000.000000
index,depth_m
5027,2599.3228
5028,2599.3228
5029,2599.3228
5030,2599.3228
5031,3381.9465
5032,2599.3228
5033,2599.3228
5034,3381.9465
5035,2599.3228
5036,2599.3228
5037,4348.4
5038,4515.4287
5039,4669.028
5040,3705.1968
5041,2598.3997
5042,2598.3997
5043,2598.3997
5044,2598.3997
5045,2598.3997
5046,3953.9438
5047,3381.0234
5048,3953.9438
5049,3705.1968
5050,4163.6475
5051,3953.9438
5052,4515.4287
5053,4163.6475
5054,3381.0234
5055,4163.6475
5056,3381.9465
5057,3953.9438
5058,2599.3228
5059,2598.3997
5060,3381.9465
5061,2598.3997
5062,2598.3997
5063,2598.3997
5064,2598.3997
5065,2598.3997
5066,2599.3228
5067,2598.3997
5068,2598.3997
5069,3705.1968
5070,3954.867
5071,2598.3997
5072,2599.3228
5073,2598.3997
5074,2599.3228
5075,2599.3228
5076,3381.9465
5077,2599.3228
5078,2599.3228
5079,3706.1199
5080,3381.9465
5081,3706.1199
5082,2599.3228
5083,2599.3228
5084,2599.3228
5085,2599.3228
5086,2599.3228
5087,4348.4
5088,4515.4287
5089,4811.994
5090,2598.3997
5091,2598.3997
5092,2598.3997
5093,2598.3997
5094,2598.3997
5095,2598.3997
5096,3705.1968
5097,3381.0234
5098,3705.1968
5099,3705.1968
5100,3953.9438
5101,3953.9438
5102,4163.6475
5103,3381.0234
5104,3381.0234
5105,4349.3228
5106,4348.4
5107,2598.3997
5108,2599.3228
5109,2598.3997
5110,3381.9465
5111,2598.3997
5112,2598.3997
5113,2599.3228
5114,3954.867
5115,3954.867
5116,2599.3228
5117,2598.3997
5118,2599.3228
5119,2598.3997
5120,3381.9465
5121,2598.3997
5122,2599.3228
5123,2599.3228
5124,2599.3228
5125,3381.9465
5126,2599.3228
5127,2599.3228
5128,2599.3228
5129,3381.9465
5130,3381.9465
5131,2599.3228
5132,2599.3228
5133,2599.3228
5134,2599.3228
5135,2599.3228
5136,5998.4
5137,5998.4
5138,5998.4
5139,5999.3228
5140,5998.4
5141,5998.4
5142,3381.0234
5143,2598.3997
5144,2598.3997
5145,3705.1968
5146,3381.0234
5147,3953.9438
5148,3705.1968
5149,3953.9438
5150,3953.9438
5151,4163.6475
5152,4348.4
5153,4515.4287
5154,4349.3228
5155,4516.3516
5156,2598.3997
5157,2599.3228
5158,2598.3997
5159,2599.3228
5160,2598.3997
5161,2598.3997
5162,2599.3228
5163,3954.867
5164,2599.3228
5165,4164.5703
5166,2598.3997
5167,2599.3228
5168,2599.3228
5169,3381.9465
5170,2599.3228
5171,2598.3997
5172,2599.3228
5173,2599.3228
5174,2598.3997
5175,2599.3228
5176,2599.3228
5177,2599.3228
5178,2599.3228
5179,2599.3228
5180,2599.3228
5181,2599.3228
5182,2599.3228
5183,2599.3228
5184,5998.4
5185,5998.4
5186,5998.4
5187,5999.3228
5188,5998.4
5189,5998.4
5190,5998.4
5191,5998.4
5192,5998.4
5193,5998.4
5194,5998.4
5195,5998.4
5196,5998.4
5197,5998.4
5198,5998.4
5199,5998.4
5200,5999.3228
5201,5999.3228
5202,5999.3228
5203,5999.3228
5204,4515.4287
5205,2599.3228
5206,2598.3997
5207,2599.3228
5208,2599.3228
5209,2598.3997
5210,3381.9465
5211,4164.5703
5212,3954.867
5213,2599.3228
5214,2599.3228
5215,2599.3228
5216,3381.9465
5217,3381.9465
5218,3381.9465
5219,2598.3997
5220,2599.3228
5221,2599.3228
5222,2598.3997
5223,2599.3228
5224,2599.3228
5225,2599.3228
5226,2599.3228
5227,2599.3228
5228,2599.3228
5229,2599.3228
5230,2599.3228
5231,5998.4
5232,5998.4
5233,5998.4
5234,5999.3228
5235,5998.4
5236,5998.4
5237,5999.3228
5238,5998.4
5239,5998.4
5240,5999.3228
5241,5999.3228
5242,5999.3228
5243,5998.4
5244,5998.4
5245,5998.4
5246,5999.3228
5247,5999.3228
5248,5999.3228
5249,5999.3228
5250,5999.3228
5251,4811.994
5252,4812.917
5253,2598.3997
5254,3954.867
5255,2599.3228
5256,3381.9465
5257,3706.1199
5258,3706.1199
5259,2599.3228
5260,2599.3228
5261,2599.3228
5262,2599.3228
5263,3381.9465
5264,3706.1199
5265,3706.1199
5266,2598.3997
5267,2599.3228
5268,2599.3228
5269,2598.3997
5270,2599.3228
5271,3381.9465
5272,3706.1199
5273,3706.1199
5274,2599.3228
5275,2599.3228
5276,2599.3228
5277,5998.4
5278,5998.4
5279,5998.4
5280,5999.3228
5281,5999.3228
5282,5998.4
5283,5999.3228
5284,5998.4
5285,5999.3228
5286,5999.3228
5287,5999.3228
5288,5999.3228
5289,5999.3228
5290,5999.3228
5291,5998.4
5292,5999.3228
5293,5999.3228
5294,5999.3228
5295,5999.3228
5296,5998.4
5297,5998.4
5298,5999.3228
5299,4947.1943
5300,2599.3228
5301,3706.1199
5302,3706.1199
5303,3706.1199
5304,2599.3228
5305,2599.3228
5306,2599.3228
5307,2599.3228
5308,2599.3228
5309,3381.9465
5310,3706.1199
5311,2599.3228
5312,2598.3997
5313,2598.3997
5314,2599.3228
5315,2598.3997
5316,2599.3228
5317,3381.9465
5318,2599.3228
5319,2599.3228
5320,2599.3228
5321,3381.9465
5322,5999.3228
5323,5999.3228
5324,5998.4
5325,5999.3228
5326,5999.3228
5327,5999.3228
5328,5999.3228
5329,5998.4
5330,5999.3228
5331,5999.3228
5332,5999.3228
5333,5999.3228
5334,5999.3228
5335,5999.3228
5336,5998.4
5337,5999.3228
5338,5999.3228
5339,5999.3228
5340,5999.3228
5341,5998.4
5342,5999.3228
5343,5999.3228
5344,5999.3228
5345,5194.992
5346,3706.1199
5347,2599.3228
5348,2599.3228
5349,2599.3228
5350,3381.9465
5351,2599.3228
5352,2599.3228
5353,2599.3228
5354,2599.3228
5355,2598.3997
5356,2599.3228
5357,2598.3997
5358,2598.3997
5359,2599.3228
5360,3381.9465
5361,2599.3228
5362,2599.3228
5363,2599.3228
5364,2599.3228
5365,2599.3228
5366,5999.3228
5367,5998.4
5368,5999.3228
5369,5998.4
5370,5999.3228
5371,5999.3228
5372,5999.3228
5373,5998.4
5374,5999.3228
5375,5999.3228
5376,5999.3228
5377,5999.3228
5378,5999.3228
5379,5999.3228
5380,5999.3228
5381,5999.3228
5382,5999.3228
5383,5999.3228
5384,5999.3228
5385,5999.3228
5386,5999.3228
5387,5999.3228
5388,5999.3228
5389,5194.992
5390,5194.992
5391,3954.867
5392,4164.5703
5393,2599.3228
5394,3381.9465
5395,2599.3228
5396,2599.3228
5397,2599.3228
5398,2599.3228
5399,2598.3997
5400,2598.3997
5401,2599.3228
5402,3381.9465
5403,2599.3228
5404,2599.3228
5405,2599.3228
5406,3706.1199
5407,2599.3228
5408,2599.3228
5409,5999.3228
5410,5998.4
5411,5999.3228
5412,5999.3228
5413,5999.3228
5414,5999.3228
5415,5999.3228
5416,5998.4
5417,5999.3228
5418,5999.3228
5419,5999.3228
5420,5999.3228
5421,5999.3228
5422,5999.3228
5423,5999.3228
5424,5999.3228
5425,5999.3228
5426,5999.3228
5427,5999.3228
5428,5999.3228
5429,5999.3228
5430,5999.3228
5431,5999.3228
5432,5999.3228
5433,5310.411
5434,5310.411
5435,2599.3228
5436,2599.3228
5437,2599.3228
5438,2599.3228
5439,2599.3228
5440,2599.3228
5441,2599.3228
5442,2599.3228
5443,2598.3997
5444,2599.3228
5445,2598.3997
5446,2599.3228
5447,2599.3228
5448,3381.9465
5449,2599.3228
5450,2599.3228
5451,5999.3228
5452,5998.4
5453,5998.4
5454,5998.4
5455,5999.3228
5456,5999.3228
5457,5999.3228
5458,5999.3228
5459,5999.3228
5460,5999.3228
5461,5999.3228
5462,5999.3228
5463,5999.3228
5464,5999.3228
5465,5999.3228
5466,6000
5467,5999.3228
5468,5999.3228
5469,5999.3228
5470,5999.3228
5471,5999.3228
5472,5999.3228
5473,6000
5474,5999.3228
5475,5999.3228
5476,5421.113
5477,2599.3228
5478,2599.3228
5479,3706.1199
5480,3706.1199
5481,2599.3228
5482,2599.3228
5483,3381.9465
5484,2599.3228
5485,2599.3228
5486,2598.3997
5487,2598.3997
5488,2599.3228
5489,2599.3228
5490,2599.3228
5491,2599.3228
5492,6000
5493,6000
5494,6000
5495,6000
5496,6000
5497,6000
5498,6000
5499,6000
5500,6000
5501,6000
5502,6000
5503,6000
5504,6000
5505,6000
5506,6000
5507,6000
5508,6000
5509,6000
5510,6000
5511,6000
5512,6000
5513,6000
5514,6000
5515,6000
5516,6000
5517,6000
5518,6000
5519,3382.6238
5520,3381.9465
5521,3706.1199
5522,2599.3228
5523,2599.3228
5524,2599.3228
5525,3954.867
5526,3954.867
5527,2599.3228
5528,2598.3997
5529,2599.3228
5530,2599.3228
5531,2599.3228
5532,6000
5533,6000
5534,6000
5535,6000
5536,6000
5537,6000
5538,6000
5539,6000
5540,6000
5541,6000
5542,6000
5543,6000
5544,6000
5545,6000
5546,6000
5547,6000
5548,6000
5549,6000
5550,6000
5551,6000
5552,6000
5553,6000
5554,6000
5555,6000
5556,6000
5557,6000
5558,6000
5559,3382.6238
5560,3382.6238
5561,3706.1199
5562,2599.3228
5563,4164.5703
5564,3381.9465
5565,3381.9465
5566,3706.1199
5567,3381.9465
5568,3381.9465
5569,3381.9465
5570,3381.9465
5571,6000
5572,6000
5573,6000
5574,6000
5575,6000
5576,6000
5577,6000
5578,6000
5579,6000
5580,6000
5581,6000
5582,6000
5583,6000
5584,6000
5585,6000
5586,6000
5587,6000
5588,6000
5589,6000
5590,6000
5591,6000
5592,6000
5593,6000
5594,6000
5595,6000
5596,6000
5597,6000
5598,6000
5599,3706.797
5600,3706.797
5601,2599.3228
5602,4164.5703
5603,2599.3228
5604,2599.3228
5605,3954.867
5606,3381.9465
5607,3381.9465
5608,2598.3997
5609,6000
5610,6000
5611,6000
5612,6000
5613,6000
5614,6000
5615,6000
5616,6000
5617,6000
5618,6000
5619,6000
5620,6000
5621,6000
5622,6000
5623,6000
5624,6000
5625,6000
5626,6000
5627,6000
5628,6000
5629,6000
5630,6000
5631,6000
5632,6000
5633,6000
5634,6000
5635,6000
5636,6000
5637,6000
5638,3955.5442
5639,3955.5442
5640,4164.5703
5641,3706.1199
5642,3381.9465
5643,2599.3228
5644,2598.3997
5645,3381.9465
5646,6000
5647,6000
5648,6000
5649,6000
5650,6000
5651,6000
5652,6000
5653,6000
5654,6000
5655,6000
5656,6000
5657,6000
5658,6000
5659,6000
5660,6000
5661,6000
5662,6000
5663,6000
5664,6000
5665,6000
5666,6000
5667,6000
5668,6000
5669,6000
5670,6000
5671,6000
5672,6000
5673,6000
5674,6000
5675,6000
5676,4165.2476
5677,3706.797
5678,3706.1199
5679,2599.3228
5680,2598.3997
5681,2599.3228
5682,6000
5683,6000
5684,6000
5685,6000
5686,6000
5687,6000
5688,6000
5689,6000
5690,6000
5691,6000
5692,6000
5693,6000
5694,6000
5695,6000
5696,6000
5697,6000
5698,6000
5699,6000
5700,6000
5701,6000
5702,6000
5703,6000
5704,6000
5705,6000
5706,6000
5707,6000
5708,6000
5709,6000
5710,6000
5711,6000
5712,6000
5713,6000
5714,4517.029
5715,3705.1968
5716,2599.3228
5717,6000
5718,6000
5719,6000
5720,6000
5721,6000
5722,6000
5723,6000
5724,6000
5725,6000
5726,6000
5727,6000
5728,6000
5729,6000
5730,6000
5731,6000
5732,6000
5733,6000
5734,6000
5735,6000
5736,6000
5737,6000
5738,6000
5739,6000
5740,6000
5741,6000
5742,6000
5743,6000
5744,6000
5745,6000
5746,6000
5747,6000
5748,6000
5749,5311.0884
5750,2600
5751,6000
5752,6000
5753,6000
5754,6000
5755,6000
5756,6000
5757,6000
5758,6000
5759,6000
5760,6000
5761,6000
5762,6000
5763,6000
5764,6000
5765,6000
5766,6000
5767,6000
5768,6000
5769,6000
5770,6000
5771,6000
5772,6000
5773,6000
5774,6000
5775,6000
5776,6000
5777,6000
5778,6000
5779,6000
5780,6000
5781,6000
5782,6000
5783,6000
5784,6000
5785,6000
5786,6000
5787,6000
5788,6000
5789,6000
5790,6000
5791,6000
5792,6000
5793,6000
5794,6000
5795,6000
5796,6000
5797,6000
5798,6000
5799,6000
5800,6000
5801,6000
5802,6000
5803,6000
5804,6000
5805,6000
5806,6000
5807,6000
5808,6000
5809,6000
5810,6000
5811,6000
5812,6000
5813,6000
5814,6000
5815,6000
5816,6000
5817,6000
5818,6000
5819,6000
5820,6000
5821,6000
5822,6000
5823,6000
5824,6000
5825,6000
5826,6000
5827,6000
5828,6000
5829,6000
5830,6000
5831,6000
5832,6000
5833,6000
5834,6000
5835,6000
5836,6000
5837,6000
5838,6000
5839,6000
5840,6000
5841,6000
5842,6000
5843,6000
5844,6000
5845,6000
5846,6000
5847,6000
5848,6000
5849,6000
5850,6000
5851,6000
5852,6000
5853,6000
5854,6000
5855,6000
5856,6000
5857,6000
5858,6000
5859,6000
5860,6000
5861,6000
5862,6000
5863,6000
5864,6000
5865,6000
5866,6000
5867,6000
5868,6000
5869,6000
5870,6000
5871,6000
5872,6000
5873,6000
5874,6000
5875,6000
5876,6000
5877,6000
5878,6000
5879,6000
5880,6000
5881,6000
5882,6000
5883,6000
5884,6000
5885,6000
5886,6000
5887,6000
5888,6000
5889,6000
5890,6000
5891,6000
5892,6000
5893,6000
5894,6000
5895,6000
5896,6000
5897,6000
5898,6000
5899,6000
5900,6000
5901,6000
5902,6000
5903,6000
5904,6000
5905,6000
5906,6000
5907,6000
5908,6000
5909,6000
5910,6000
5911,6000
5912,6000
5913,6000
5914,6000
5915,6000
5916,6000
5917,6000
5918,6000
5919,6000
5920,6000
5921,6000
5922,6000
5923,6000
5924,6000
5925,6000
5926,6000
5927,6000
5928,6000
5929,6000
5930,6000
5931,6000
5932,6000
5933,6000
5934,6000
5935,6000
5936,6000
5937,6000
5938,6000
5939,6000
5940,6000
5941,6000
5942,6000
5943,6000
5944,6000
5945,6000
5946,6000
5947,6000
5948,6000
5949,6000
5950,6000
5951,6000
5952,6000
5953,6000
5954,6000
5955,6000
5956,6000
5957,6000
5958,6000
5959,6000
5960,6000
5961,6000
5962,6000
5963,6000
5964,6000
5965,6000
5966,6000
5967,6000
5968,6000
5969,6000
5970,6000
5971,6000
5972,6000
5973,6000
5974,6000
5975,6000
5976,6000
5977,6000
5978,6000
5979,6000
5980,6000
5981,6000
5982,6000
5983,6000
5984,6000
5985,6000
5986,6000
5987,6000
5988,6000
5989,6000
5990,6000
5991,6000
5992,6000
5993,6000
5994,6000
5995,6000
5996,6000
5997,6000
5998,6000
5999,6000
6000,6000
6001,6000
6002,6000
6003,6000
6004,6000
6005,6000
6006,6000
6007,6000
6008,6000
6009,6000
6010,6000
6011,6000
6012,6000
6013,6000
6014,6000
6015,6000
6016,6000
6017,6000
6018,6000
6019,6000
6020,6000
6021,6000
6022,6000
6023,6000
6024,6000
6025,6000
6026,6000
6027,6000
6028,6000
6029,6000
6030,6000
6031,6000
6032,6000
6033,6000
6034,6000
6035,6000
6036,6000
6037,6000
6038,6000
6039,6000
6040,6000
6041,6000
6042,6000
6043,6000
6044,6000
6045,6000
6046,6000
6047,6000
6048,6000
6049,6000
6050,6000
6051,6000
6052,6000
6053,6000
6054,6000
6055,6000
6056,6000
6057,6000
6058,6000
6059,6000
6060,6000
6061,6000
6062,6000
6063,6000
6064,6000
6065,6000
6066,6000
6067,6000
6068,6000
6069,6000
6070,6000
6071,6000
6072,6000
6073,6000
6074,6000
6075,6000
6076,6000
6077,6000
6078,6000
6079,6000
6080,6000
6081,6000
6082,6000
6083,6000
6084,6000
6085,6000
6086,6000
6087,6000
6088,6000
6089,6000
6090,6000
6091,6000
6092,6000
6093,6000
6094,6000
6095,6000
6096,6000
6097,6000
6098,6000
6099,6000
6100,6000
6101,6000
6102,6000
6103,6000
6104,6000
6105,6000
6106,6000
6107,6000
6108,6000
6109,6000
6110,6000
6111,6000
6112,6000
6113,6000
6114,6000
6115,6000
6116,6000
6117,6000
6118,6000
6119,6000
6120,6000
6121,6000
6122,6000
6123,6000
6124,6000
6125,6000
6126,6000
6127,6000
6128,6000
6129,6000
6130,6000
6131,6000
6132,6000
6133,6000
6134,6000
6135,6000
6136,6000
6137,6000
6138,6000
6139,6000
6140,6000
6141,6000
6142,6000
6143,6000
6144,6000
6145,6000
6146,6000
6147,6000
6148,6000
6149,6000
6150,6000
6151,6000
6152,6000
6153,6000
6154,6000
6155,6000
6156,6000
6157,6000
6158,6000
6159,6000
6160,6000
6161,6000
6162,6000
6163,6000
6164,6000
6165,6000
6166,6000
6167,6000
6168,6000
6169,6000
6170,6000
6171,6000
6172,6000
6173,6000
6174,6000
6175,6000
6176,6000
6177,6000
6178,6000
6179,6000
6180,6000
6181,6000
6182,6000
6183,6000
6184,6000
6185,6000
6186,6000
6187,6000
6188,6000
6189,6000
6190,6000
6191,6000
6192,6000
6193,6000
6194,6000
6195,6000
6196,6000
6197,6000
6198,6000
6199,6000
6200,6000
6201,6000
6202,6000
6203,6000
6204,6000
6205,6000
6206,6000
6207,6000
6208,6000
6209,6000
6210,6000
6211,6000
6212,6000
6213,6000
6214,6000
6215,6000
6216,6000
6217,6000
6218,6000
6219,6000
6220,6000
6221,6000
6222,6000
6223,6000
6224,6000
6225,6000
6226,6000
6227,6000
6228,6000
6229,6000
6230,6000
6231,6000
6232,6000
6233,6000
6234,6000
6235,6000
6236,6000
6237,6000
6238,6000
6239,6000
6240,6000
6241,6000
6242,6000
6243,6000
6244,6000
6245,6000
6246,6000
6247,6000
6248,6000
6249,6000
6250,6000
6251,6000
6252,6000
6253,6000
6254,6000
6255,6000
6256,6000
6257,6000
6258,6000
6259,6000
6260,6000
6261,6000
6262,6000
6263,6000
6264,6000
6265,6000
6266,6000
6267,6000
6268,6000
6269,6000
6270,6000
6271,6000
6272,6000
6273,6000
6274,6000
6275,6000
6276,6000
6277,6000
6278,6000
6279,6000
6280,6000
6281,6000
6282,6000
6283,6000
6284,6000
6285,6000
6286,6000
6287,6000
6288,6000
6289,6000
6290,6000
6291,6000
6292,6000
6293,6000
6294,6000
6295,6000
6296,6000
6297,6000
6298,6000
6299,6000
6300,6000
6301,6000
6302,6000
6303,6000
6304,6000
6305,6000
6306,5999.3228
6307,5999.3228
6308,5999.3228
6309,5999.3228
6310,5999.3228
6311,5999.3228
6312,2600
6313,2600
6314,2600
6315,2600
6316,2600
6317,3382.6238
6318,2600
6319,2600
6320,2600
6321,2600
6322,2600
6323,2600
6324,2600
6325,2600
6326,2600
6327,3382.6238
6328,3706.797
6329,3706.797
6330,2600
6331,2600
6332,2600
6333,3382.6238
6334,2600
6335,2600
6336,2600
6337,2600
6338,3382.6238
6339,2600
6340,2600
6341,2600
6342,2600
6343,3382.6238
6344,2600
6345,2600
6346,3382.6238
6347,3706.797
6348,2600
6349,3706.797
6350,2600
6351,2600
6352,2600
6353,2600
6354,2600
6355,2600
6356,2600
6357,2600
6358,2599.5295
6359,2600
6360,2600
6361,2600
6362,2600
6363,2599.5295
6364,2598.3997
6365,2599.5295
6366,2600
6367,2599.5295
6368,2600
6369,3381.9465
6370,3953.9438
6371,4348.4
6372,4163.6475
6373,4163.6475
6374,4946.2715
6375,2600
6376,2600
6377,2600
6378,3382.6238
6379,3706.797
6380,2600
6381,2600
6382,3382.6238
6383,2600
6384,3382.6238
6385,2600
6386,2600
6387,2600
6388,2600
6389,2600
6390,2600
6391,2600
6392,2600
6393,2600
6394,2600
6395,2600
6396,2600
6397,2600
6398,3382.6238
6399,2600
6400,2600
6401,2600
6402,2600
6403,3706.797
6404,2600
6405,3382.6238
6406,2600
6407,3955.5442
6408,2600
6409,2600
6410,2600
6411,3382.6238
6412,2600
6413,2600
6414,2600
6415,2600
6416,2600
6417,2600
6418,2600
6419,2600
6420,2600
6421,2599.5295
6422,2599.5295
6423,2599.5295
6424,2600
6425,2599.451
6426,2600
6427,3382.6238
6428,2599.451
6429,2598.3997
6430,2599.451
6431,2600
6432,3381.0234
6433,3705.1968
6434,4163.6475
6435,4163.6475
6436,4163.6475
6437,4515.4287
6438,2600
6439,3382.6238
6440,2600
6441,3706.797
6442,2600
6443,2600
6444,2600
6445,2600
6446,2600
6447,2600
6448,2600
6449,2600
6450,2600
6451,2600
6452,2600
6453,2600
6454,2600
6455,2600
6456,2600
6457,2600
6458,2600
6459,2600
6460,2600
6461,2600
6462,2600
6463,3382.6238
6464,2600
6465,2600
6466,2600
6467,2600
6468,3382.6238
6469,2600
6470,2600
6471,2600
6472,3706.797
6473,2600
6474,2600
6475,2600
6476,2600
6477,2600
6478,2600
6479,2600
6480,3382.6238
6481,2600
6482,2600
6483,2599.5295
6484,2599.5295
6485,2599.5295
6486,2599.5295
6487,2599.5295
6488,2600
6489,2599.5295
6490,2598.3997
6491,2600
6492,2599.5295
6493,2599.5295
6494,2599.451
6495,3706.1199
6496,3953.9438
6497,3953.9438
6498,4163.6475
6499,4348.4
6500,3382.6238
6501,3382.6238
6502,2600
6503,3382.6238
6504,2600
6505,2600
6506,2600
6507,2600
6508,2600
6509,2600
6510,2600
6511,2600
6512,2600
6513,2600
6514,2600
6515,2600
6516,2600
6517,3382.6238
6518,3706.797
6519,3382.6238
6520,2600
6521,2600
6522,2600
6523,2600
6524,2600
6525,2600
6526,6000
6527,2600
6528,2600
6529,2600
6530,2600
6531,2600
6532,2600
6533,3706.797
6534,3382.6238
6535,2600
6536,2600
6537,3382.6238
6538,2600
6539,2600
6540,2600
6541,2600
6542,2600
6543,2600
6544,2600
6545,2600
6546,2598.3997
6547,2600
6548,3382.6238
6549,2599.5295
6550,2599.5295
6551,2599.5295
6552,2598.3997
6553,3381.0234
6554,2598.3997
6555,2599.451
6556,2598.3997
6557,3705.1968
6558,4163.6475
6559,3953.9438
6560,4515.4287
6561,2600
6562,2600
6563,3382.6238
6564,2600
6565,2600
6566,2600
6567,3382.6238
6568,2600
6569,2600
6570,2600
6571,2600
6572,2600
6573,2600
6574,2600
6575,2600
6576,2600
6577,2600
6578,3706.797
6579,2600
6580,3706.797
6581,2600
6582,2600
6583,2600
6584,2600
6585,2600
6586,3706.797
6587,2600
6588,2600
6589,3955.5442
6590,2600
6591,2600
6592,2600
6593,4165.2476
6594,2600
6595,3382.6238
6596,2600
6597,2600
6598,2600
6599,2600
6600,2600
6601,2600
6602,2600
6603,3382.6238
6604,2600
6605,2598.3997
6606,2600
6607,2600
6608,2598.3997
6609,2598.3997
6610,3381.0234
6611,2600
6612,2599.5295
6613,3705.1968
6614,3381.0234
6615,2598.3997
6616,3705.1968
6617,2598.3997
6618,2598.3997
6619,3381.0234
6620,3953.9438
6621,2600
6622,2600
6623,3382.6238
6624,3382.6238
6625,3382.6238
6626,2600
6627,2600
6628,2600
6629,2600
6630,3382.6238
6631,2600
6632,2600
6633,2600
6634,3382.6238
6635,2600
6636,2600
6637,2600
6638,2600
6639,2600
6640,3382.6238
6641,2600
6642,3382.6238
6643,3706.797
6644,2600
6645,3706.797
6646,2600
6647,3382.6238
6648,3706.797
6649,2600
6650,2600
6651,2600
6652,4350
6653,2600
6654,3382.6238
6655,2600
6656,3382.6238
6657,3382.6238
6658,2600
6659,2600
6660,2600
6661,2600
6662,3706.797
6663,2600
6664,2600
6665,2598.3997
6666,2598.3997
6667,2598.3997
6668,2598.3997
6669,2598.3997
6670,3381.0234
6671,3382.6238
6672,3381.0234
6673,3706.3267
6674,2599.3228
6675,3381.0234
6676,3705.1968
6677,3705.1968
6678,4348.4
6679,4669.028
6680,2600
6681,2600
6682,2600
6683,2600
6684,2600
6685,2600
6686,2600
6687,2600
6688,2600
6689,2600
6690,2600
6691,2600
6692,2600
6693,2600
6694,2600
6695,2600
6696,2600
6697,3706.797
6698,2600
6699,2600
6700,2600
6701,2600
6702,2600
6703,2600
6704,3382.6238
6705,2600
6706,3382.6238
6707,2600
6708,2600
6709,2600
6710,2600
6711,3382.6238
6712,3382.6238
6713,3382.6238
6714,3382.6238
6715,2600
6716,3706.797
6717,2600
6718,2600
6719,2600
6720,3382.6238
6721,2600
6722,3705.1968
6723,2598.3997
6724,2598.3997
6725,2598.3997
6726,2598.3997
6727,3705.1968
6728,3706.797
6729,3953.9438
6730,3705.1968
6731,2599.3228
6732,2599.5295
6733,2598.3997
6734,3381.0234
6735,3705.1968
6736,3705.1968
6737,3953.9438
6738,2600
6739,2600
6740,2600
6741,2600
6742,2600
6743,2600
6744,2600
6745,2600
6746,3382.6238
6747,2600
6748,2600
6749,4165.2476
6750,2600
6751,2600
6752,2600
6753,2600
6754,2600
6755,2600
6756,2600
6757,2600
6758,3382.6238
6759,3706.797
6760,2600
6761,3382.6238
6762,2600
6763,2600
6764,2600
6765,2600
6766,2600
6767,2600
6768,3382.6238
6769,2600
6770,2600
6771,3382.6238
6772,2600
6773,2600
6774,2600
6775,2600
6776,2600
6777,4350
6778,4515.4287
6779,2598.3997
6780,2598.3997
6781,2598.3997
6782,2598.3997
6783,2598.3997
6784,2598.3997
6785,3381.0234
6786,3381.0234
6787,3381.0234
6788,2599.3228
6789,3705.1968
6790,3381.0234
6791,3705.1968
6792,3953.9438
6793,3953.9438
6794,4515.4287
6795,2600
6796,2600
6797,2600
6798,2600
6799,2600
6800,2600
6801,2600
6802,2600
6803,2600
6804,2600
6805,2600
6806,2600
6807,2600
6808,2600
6809,2600
6810,2600
6811,2600
6812,2600
6813,2600
6814,2600
6815,3382.6238
6816,3382.6238
6817,2600
6818,2600
6819,2600
6820,3706.797
6821,2600
6822,3706.797
6823,2600
6824,2600
6825,2600
6826,2600
6827,2600
6828,2600
6829,2600
6830,3382.6238
6831,2600
6832,2600
6833,2600
6834,4348.4
6835,4515.4287
6836,2598.3997
6837,2598.3997
6838,2598.3997
6839,2598.3997
6840,2598.3997
6841,2598.3997
6842,3381.0234
6843,3381.9465
6844,3381.0234
6845,2598.3997
6846,2598.3997
6847,3381.0234
6848,3953.9438
6849,3953.9438
6850,4163.6475
6851,2600
6852,3706.797
6853,3382.6238
6854,2600
6855,2600
6856,2600
6857,2600
6858,2600
6859,2600
6860,2600
6861,2600
6862,2600
6863,2600
6864,4947.8716
6865,2600
6866,2600
6867,2600
6868,2600
6869,2600
6870,2600
6871,3382.6238
6872,2600
6873,3706.797
6874,2600
6875,3382.6238
6876,4165.2476
6877,3382.6238
6878,3706.797
6879,2600
6880,2600
6881,2600
6882,2600
6883,3382.6238
6884,2600
6885,3382.6238
6886,2600
6887,2600
6888,2600
6889,4348.4
6890,4348.4
6891,2598.3997
6892,2598.3997
6893,2598.3997
6894,3381.0234
6895,3381.0234
6896,2598.3997
6897,2598.3997
6898,3381.9465
6899,3381.9465
6900,3381.0234
6901,3953.9438
6902,3953.9438
6903,4163.6475
6904,4348.4
6905,4669.028
6906,2600
6907,2600
6908,2600
6909,2600
6910,2600
6911,2600
6912,2600
6913,2600
6914,2600
6915,2600
6916,2600
6917,2600
6918,2600
6919,2600
6920,2600
6921,2600
6922,3382.6238
6923,2600
6924,6000
6925,3382.6238
6926,3955.5442
6927,3382.6238
6928,2600
6929,2600
6930,2600
6931,3381.0234
6932,3381.0234
6933,2600
6934,2600
6935,2600
6936,2600
6937,2600
6938,2600
6939,2600
6940,3382.6238
6941,2600
6942,3381.0234
6943,4163.6475
6944,4163.6475
6945,4515.4287
6946,4515.4287
6947,2598.3997
6948,2598.3997
6949,2598.3997
6950,2598.3997
6951,2598.3997
6952,2598.3997
6953,2599.3228
6954,3381.9465
6955,3705.1968
6956,3953.9438
6957,4163.6475
6958,4348.4
6959,4515.4287
6960,2600
6961,2600
6962,2600
6963,2600
6964,2600
6965,2600
6966,2600
6967,2600
6968,2600
6969,2600
6970,2600
6971,2600
6972,2600
6973,2600
6974,2600
6975,2600
6976,2600
6977,2600
6978,2600
6979,3382.6238
6980,2600
6981,3382.6238
